sampleID,phenotype,file_name,G1_amplitude,G1_sigma,G2_amplitude,G2_sigma,G3_amplitude,G3_sigma,Baysian Information Criterion,Total dip depth,Intercept,Total dip area (AOC combined model),region-set,is control,Dip area: z-score vs controls in same region set,Dip area: Prediction interval of controls,Dip area: interpretation vs controls in same region set,Dip depth: z-score vs controls in same region set,Dip depth: Prediction interval of controls,Dip depth: interpretation vs controls in same region set,ref_genome,settings
LP0025_01_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-30.245759985896484,149.0000000000009,-144.83769975226258,757.9999999932817,-323.3405028379777,6078.022495692862,-839.5376426891208,0.1784344213278337,0.0128323935022317,-504.16029133708224,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-1.2,"(-598.9980545297784, -182.1825651193956)",N/A,0.78,"(0.058668306623763725, 0.23515037650614712)",N/A,0memhg19decoy,TrueDI1230XA
LP0025_01_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/False40/summary_across_samples_and_ROIS.csv,-33.47183442953692,149.00000000012454,-141.98214468065655,757.999999997508,-295.2679262757758,6078.005378127825,-845.1839087193288,0.18372667729180275,0.01205022369626779,-476.9701078369285,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-0.93,"(-596.5635171203792, -180.25311087197298)",N/A,0.79,"(0.06743979269612292, 0.23821708152239512)",N/A,0memhg19decoy,False40
LP0025_01_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-31.363332374137897,149.00000000006702,-143.09047691737655,757.9999999952686,-310.1684167712908,6078.02975781424,-837.2016991680513,0.17964250444329274,0.01240477209863277,-490.53266668679385,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-1.29,"(-572.8191943549236, -177.60019688407138)",N/A,0.82,"(0.05442248542737585, 0.2369986619015009)",N/A,0memhg19decoy,TrueDI26830XA
LP0025_01_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/False40/summary_across_samples_and_ROIS.csv,-32.98824148902342,149.00000000018798,-143.48939867968417,757.9999999975361,-279.92016456489284,6078.029464328532,-843.5050555927971,0.18221770106661067,0.01123514250516348,-462.6006224695142,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-0.8,"(-601.565037508039, -165.36525126836523)",N/A,0.74,"(0.06633537865348424, 0.23991380130004938)",N/A,0memhg19,False40
LP0025_01_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-30.200719567826496,149.00000000006474,-141.84007839694198,757.9999999969905,-321.712008683354,6078.01435511542,-842.3980938461227,0.17662929081573298,0.01285292486350928,-499.456242996076,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-1.14,"(-602.838610952636, -171.96220511819504)",N/A,0.76,"(0.061114185595905535, 0.23297268789596298)",N/A,0memhg19decoy,FalseDI26830XA
LP0025_01_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-30.844501338346376,149.00000000005053,-139.81221182096303,757.999999994746,-318.3035204398122,6078.026467674437,-846.3201577217798,0.17706194500634767,0.01258288584769417,-494.74998046603463,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-1.12,"(-596.8790355477478, -178.5038396083373)",N/A,0.71,"(0.06145668495782006, 0.23638215289382034)",N/A,30memhg19,FalseDI26830XA
LP0025_01_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-30.6022857669794,149.00000000005497,-142.76239719861974,757.9999999949542,-314.95717296592437,6078.022619918424,-844.7710615740933,0.17774650018307878,0.01227626087499779,-494.1043366263957,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-1.08,"(-600.7612019911346, -182.29991047074412)",N/A,0.75,"(0.060485620806388904, 0.23528373552561221)",N/A,30memhg19,TrueDI26830XA
LP0025_01_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-31.0895880012638,149.00000000005122,-141.5514610520759,757.9999999939838,-322.94456947941404,6078.0168552950645,-847.3272366302987,0.17893819589682114,0.01269513611743862,-501.42484775147454,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-1.27,"(-586.8683645251599, -182.35948176406364)",N/A,0.77,"(0.06279550641538033, 0.234893570511786)",N/A,30memhg19,TrueDI1230XA
LP0025_01_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/False40/summary_across_samples_and_ROIS.csv,-32.93157943141684,149.0000000001341,-144.4926562596059,757.9999999983738,-293.6060138532505,6078.032965317351,-850.0764680523326,0.18349229799884156,0.01210952489856229,-477.2183969569608,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-0.99,"(-596.8240740827096, -160.0664129869974)",N/A,0.75,"(0.0675336846938558, 0.24019296813176666)",N/A,30memhg19decoy,False40
LP0025_01_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-30.015851164704728,149.00000000011582,-144.85300699945395,757.9999999956004,-314.71400911371904,6078.026533738988,-840.6548296401094,0.17726067515788804,0.0126970578856495,-495.2926242494197,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-1.26,"(-585.0715829686786, -163.80486324367777)",N/A,0.74,"(0.05914494510212211, 0.23558778365995997)",N/A,0memhg19,TrueDI26830XA
LP0025_01_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/True40/summary_across_samples_and_ROIS.csv,-33.913252931718695,149.0000000001069,-144.54845104466688,757.9999999974845,-302.7748351353493,6078.024811260247,-850.6561794567917,0.18675189808530657,0.01230520550670103,-487.5695593440353,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-1.01,"(-608.3237966576721, -160.14350761802433)",N/A,0.85,"(0.06783695337358564, 0.23921245650306366)",N/A,30memhg19decoy,True40
LP0025_01_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-31.30372136497561,149.00000000009425,-139.21690661598117,757.9999999957361,-326.8865415607062,6078.008439419501,-845.8119005879599,0.1785416018647717,0.01287426044337262,-503.2542719704856,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-1.2,"(-598.8090183461911, -176.4329473141346)",N/A,0.76,"(0.06224627420015233, 0.23471681372244868)",N/A,30memhg19decoy,FalseDI26830XA
LP0025_01_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-31.14676804674982,149.00000000006781,-144.25878292139564,757.9999999962113,-315.2376418939702,6078.034671187785,-845.5476242979399,0.18001026198552186,0.01265326324102911,-496.52477157196,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-1.33,"(-570.6996051269632, -193.34829426761047)",N/A,0.8,"(0.06155886326728226, 0.23496137267824513)",N/A,30memhg19decoy,TrueDI1230XA
LP0025_01_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-30.24806709820837,149.0000000000815,-140.85522243966102,757.9999999959979,-315.52796025036133,6078.014625195985,-849.1786507243373,0.17583182054733576,0.01249420608761325,-492.33984007645887,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-1.06,"(-599.1374076954058, -186.95769087944868)",N/A,0.7,"(0.06279913455299323, 0.23426742029968856)",N/A,30memhg19,FalseDI1230XA
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/False40/summary_across_samples_and_ROIS.csv,15.848391500552008,149.9999999993654,-113.9636065318468,757.9999999534691,-375.34581595882906,6078.035967651626,-784.4334613547096,0.04246592392612369,0.01221224677135686,-471.6173983244326,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-0.94,"(-596.8240740827096, -160.0664129869974)",N/A,-2.83,"(0.0675336846938558, 0.24019296813176666)",N/A,30memhg19decoy,False40
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/FalseDI26830XA/summary_across_samples_and_ROIS.csv,18.081548918416537,149.9999999995697,-110.48946400642592,757.9999999278994,-371.40865798208944,6078.032742156157,-780.4278842235676,0.0344397022121727,0.01228967896843709,-461.5955873720392,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-0.76,"(-599.718540499293, -178.3624976955733)",N/A,-2.85,"(0.060510248386759447, 0.23487633800350693)",N/A,0memhg19,FalseDI26830XA
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/TrueDI1230XA/summary_across_samples_and_ROIS.csv,18.89495203613772,149.99999999941392,-111.87505736638047,757.9999999154496,-382.5593820125063,6078.0183283060605,-777.0539193978644,0.03373757001179901,0.01282774242940295,-473.19168574039634,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-0.86,"(-609.0098245146559, -160.62998649904208)",N/A,-2.88,"(0.06070551934893963, 0.23410021042904627)",N/A,0memhg19,TrueDI1230XA
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,19.885713783832703,149.99999999945513,-119.5706042297232,757.9999999312779,-370.9978884360463,6078.07450383176,-773.8248001721204,0.03439367554640758,0.01266717048799767,-468.26330802262817,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-0.8,"(-600.7612019911346, -182.29991047074412)",N/A,-2.85,"(0.060485620806388904, 0.23528373552561221)",N/A,30memhg19,TrueDI26830XA
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/FalseDI26830XA/summary_across_samples_and_ROIS.csv,16.679701181930458,149.9999999995269,-104.49526446798694,757.9999999270294,-383.20487814690017,6078.015392108114,-781.9364655799449,0.03578761348760911,0.01277738934520891,-468.9508719091018,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-0.83,"(-602.838610952636, -171.96220511819504)",N/A,-2.84,"(0.061114185595905535, 0.23297268789596298)",N/A,0memhg19decoy,FalseDI26830XA
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/FalseDI26830XA/summary_across_samples_and_ROIS.csv,16.618571113124347,149.99999999965348,-108.0097997726372,757.9999999375348,-377.5298028547657,6078.034065874262,-779.2796933563948,0.03742735719955143,0.01228523511140163,-466.8995931438452,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-0.82,"(-598.8090183461911, -176.4329473141346)",N/A,-2.82,"(0.06224627420015233, 0.23471681372244868)",N/A,30memhg19decoy,FalseDI26830XA
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,19.25715486057061,149.99999999935238,-112.17972389805664,757.9999999290884,-379.05598536907377,6078.019707878071,-778.4652724040811,0.03270464084088109,0.01271495441217804,-469.58067825081633,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-0.99,"(-585.0715829686786, -163.80486324367777)",N/A,-2.85,"(0.05914494510212211, 0.23558778365995997)",N/A,0memhg19,TrueDI26830XA
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,17.071972765374724,149.9999999994649,-110.48846336678552,757.9999999389653,-379.959523965333,6078.0381016595375,-774.7735387694396,0.03768548882221333,0.01269218693439649,-471.3037344083391,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-0.87,"(-602.9832496230983, -165.33855894371993)",N/A,-2.84,"(0.06270512300826926, 0.23309409929414954)",N/A,30memhg19decoy,TrueDI26830XA
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/FalseDI1230XA/summary_across_samples_and_ROIS.csv,16.350180585150813,149.99999999956285,-108.57252397767589,757.9999999392081,-355.22586744862394,6078.065629229366,-779.5543632113547,0.03697326109910973,0.01170164720940954,-445.49839031290975,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-0.64,"(-579.2070570012909, -201.14701121347588)",N/A,-2.83,"(0.062066248115919334, 0.2346787587107731)",N/A,30memhg19decoy,FalseDI1230XA
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/FalseDI26830XA/summary_across_samples_and_ROIS.csv,17.380195577947006,149.99999999940823,-113.8101528790888,757.9999998910966,-354.90099324425904,6078.045679839459,-777.9327833084665,0.03696918208944568,0.01185460044222067,-449.26843467427864,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-0.65,"(-596.8790355477478, -178.5038396083373)",N/A,-2.81,"(0.06145668495782006, 0.23638215289382034)",N/A,30memhg19,FalseDI26830XA
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,17.406024635222614,149.99999999925743,-112.92260084932958,757.999999935886,-356.6438599494815,6078.056265307862,-774.6106158365476,0.03654771510608197,0.01204309883223314,-450.0837870834345,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-0.79,"(-570.6996051269632, -193.34829426761047)",N/A,-2.83,"(0.06155886326728226, 0.23496137267824513)",N/A,30memhg19decoy,TrueDI1230XA
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/True40/summary_across_samples_and_ROIS.csv,15.956667898413578,149.99999999960113,-112.16043737390603,757.9999999444789,-366.8887068642341,6078.032508710194,-781.2875057400323,0.04067384288229031,0.0119378117930502,-461.2245554917503,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-0.85,"(-593.6119202956644, -160.3077530713349)",N/A,-2.85,"(0.06661951439053813, 0.23900401656645598)",N/A,0memhg19,True40
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/False40/summary_across_samples_and_ROIS.csv,12.87385985255426,149.99999999950424,-101.9822567406614,757.9999999414154,-389.2846164659837,6078.013069547546,-785.8492209471855,0.04498613375126933,0.01251657475321915,-476.88959498482353,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-0.95,"(-594.8921617599872, -180.1348907163547)",N/A,-2.84,"(0.07016110923417691, 0.23986365088495615)",N/A,30memhg19,False40
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,15.97733501307638,149.9999999996076,-100.66708160693685,757.9999999336139,-364.9539205752541,6078.0419117633455,-774.8144403473835,0.03444278840192508,0.0119632108143499,-447.6688075149926,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-0.81,"(-572.8191943549236, -177.60019688407138)",N/A,-2.7,"(0.05442248542737585, 0.2369986619015009)",N/A,0memhg19decoy,TrueDI26830XA
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/True40/summary_across_samples_and_ROIS.csv,14.537383259165493,149.9999999993957,-109.14224057011128,757.9999999555655,-383.5542911899949,6078.022438893073,-781.8153302164733,0.04395400611860439,0.0122630591944367,-476.46743281498505,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-0.89,"(-599.1178079130093, -186.70018453678387)",N/A,-2.84,"(0.06891317082194677, 0.23840825915243707)",N/A,30memhg19,True40
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/FalseDI1230XA/summary_across_samples_and_ROIS.csv,15.281598298335991,149.99999999948562,-94.58156643091635,757.9999999306999,-404.2845539570597,6078.006882654054,-782.3555917248916,0.0356720022915202,0.01275726268516687,-481.61952088672587,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-0.95,"(-601.4989806182534, -178.12518595775163)",N/A,-2.84,"(0.061188822634086246, 0.23388273258275877)",N/A,0memhg19decoy,FalseDI1230XA
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/FalseDI1230XA/summary_across_samples_and_ROIS.csv,17.10102543860732,149.999999999499,-110.52771556249115,757.9999999295366,-386.54967800962214,6078.042617636735,-781.1939331508985,0.0380614157195551,0.01266382494770074,-477.892676730234,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-0.9,"(-599.1374076954058, -186.95769087944868)",N/A,-2.83,"(0.06279913455299323, 0.23426742029968856)",N/A,30memhg19,FalseDI1230XA
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/True40/summary_across_samples_and_ROIS.csv,16.013345126554672,149.99999999944305,-114.88307572332307,757.9999999558611,-381.7300122139805,6078.043582735246,-781.8354238501363,0.04293014200145133,0.01230970651545449,-478.7317455866064,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-0.92,"(-608.3237966576721, -160.14350761802433)",N/A,-2.83,"(0.06783695337358564, 0.23921245650306366)",N/A,30memhg19decoy,True40
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/False40/summary_across_samples_and_ROIS.csv,14.820581267572784,149.99999999974722,-107.953417204761,757.9999999427672,-356.09192390563425,6078.039854740097,-783.2656195847023,0.04077250930249006,0.01141271103596826,-447.50782556213966,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-0.64,"(-601.565037508039, -165.36525126836523)",N/A,-2.84,"(0.06633537865348424, 0.23991380130004938)",N/A,0memhg19,False40
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/False40/summary_across_samples_and_ROIS.csv,13.412765278946178,149.9999999995255,-98.96383337253836,757.9999999487821,-399.45492889189967,6078.0092200531335,-787.7066988711709,0.04263179391476262,0.01265106445993619,-483.3792654866098,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-1,"(-596.5635171203792, -180.25311087197298)",N/A,-2.83,"(0.06743979269612292, 0.23821708152239512)",N/A,0memhg19decoy,False40
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/True40/summary_across_samples_and_ROIS.csv,17.853426266186407,149.9999999994606,-118.42331038048076,757.9999999400592,-367.4320485067808,6078.049838647108,-776.3948542454918,0.03896099673417632,0.01213560837364452,-465.8940550130825,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-0.73,"(-607.8767261234292, -182.78014593250103)",N/A,-2.85,"(0.0651350386049574, 0.2402653632135871)",N/A,0memhg19decoy,True40
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/FalseDI1230XA/summary_across_samples_and_ROIS.csv,19.27142492070759,149.9999999997197,-116.0626485679657,757.9999999324144,-362.2016492958976,6078.064993361241,-778.6063719891816,0.03360386326745937,0.01242868876196617,-456.64693983969306,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-0.81,"(-584.5656108239742, -179.77708518582676)",N/A,-2.83,"(0.0590801942976988, 0.2357680979992215)",N/A,0memhg19,FalseDI1230XA
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,20.10647026684429,149.9999999993876,-117.10996448160736,757.9999999324389,-363.35132936499343,6078.033387206429,-777.1797929875577,0.03200976063632591,0.01235835604384808,-457.8865400833303,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-0.71,"(-598.9980545297784, -182.1825651193956)",N/A,-2.86,"(0.058668306623763725, 0.23515037650614712)",N/A,0memhg19decoy,TrueDI1230XA
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI1230XA/summary_across_samples_and_ROIS.csv,17.383838389510338,149.9999999994406,-113.72536164765994,757.999999944269,-352.6468595950013,6078.0384644087235,-772.5564116198071,0.03676694100271543,0.01180225039097774,-446.92699079356737,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-0.68,"(-586.8683645251599, -182.35948176406364)",N/A,-2.86,"(0.06279550641538033, 0.234893570511786)",N/A,30memhg19,TrueDI1230XA
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-29.046587620037748,149.000000000011,-136.22177417015988,757.9999998772907,-256.3911529596079,6078.045331344677,-706.0287892221169,0.16629463091203456,0.01025831697574385,-427.2012430107933,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-0.39,"(-601.4989806182534, -178.12518595775163)",N/A,0.48,"(0.061188822634086246, 0.23388273258275877)",N/A,0memhg19decoy,FalseDI1230XA
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-29.10991210733241,149.00000000010064,-132.280399521558,757.9999998450968,-261.8055132145077,6078.017135664996,-704.4922119161902,0.16474525864035594,0.00999782056607259,-428.7053100825292,hematopoietic_specific_liquorice_hg19.no_chr,healthy_control,-0.4,"(-598.9980545297784, -182.1825651193956)",N/A,0.44,"(0.058668306623763725, 0.23515037650614712)",N/A,0memhg19decoy,TrueDI1230XA
